Timestamp,Phys_Label,AI_Label,AI_Conf,Final_Result,Neck_Change,Nose_Drop
16:02:20.933,Good,good,0.95,Good,1.39,-0.06
16:02:21.327,Good,good,0.88,Good,1.41,-0.02
16:02:21.727,Good,good,0.85,Good,1.37,0.03
16:02:22.106,Good,good,0.87,Good,1.39,0.01
16:02:22.519,Good,good,0.91,Good,1.31,-0.10
16:02:23.198,Good,lean,0.51,Good,1.12,-0.06
16:02:23.607,Good,good,0.93,Good,1.26,0.03
16:02:23.989,Good,good,0.92,Good,1.34,-0.08
16:02:24.385,Good,good,0.90,Good,1.47,-0.08
16:02:24.783,Good,good,0.86,Good,1.50,-0.02
16:02:25.189,Good,good,0.86,Good,1.29,0.06
16:02:25.676,Good,good,0.77,Good,1.07,0.08
16:02:26.183,Good,good,0.87,Good,1.19,0.02
16:02:26.558,Good,good,0.51,Good,1.32,0.08
16:02:26.984,Good,good,0.91,Good,1.25,-0.00
16:02:27.363,Good,hunch,0.66,Good,1.19,0.09
16:02:31.541,Good,hunch,0.58,Good,1.13,-0.04
16:02:32.501,Good,hunch,0.78,Bad,1.15,0.08
16:02:32.883,Good,hunch,0.74,Bad,1.28,0.05
16:02:33.302,Good,hunch,0.75,Bad,1.31,0.07
16:02:33.688,Good,hunch,0.52,Good,1.36,0.09
16:02:34.072,Good,tilt,0.67,Good,1.19,0.01
16:02:34.465,Good,hunch,0.57,Good,1.21,0.12
16:02:34.875,Good,good,0.52,Good,1.39,0.08
16:02:35.310,Good,good,0.88,Good,1.61,-0.00
16:02:35.767,Good,good,0.78,Good,1.59,-0.03
16:02:36.314,Good,hunch,0.74,Bad,1.46,0.09
16:02:36.867,Good,tilt,0.54,Good,1.46,0.04
16:02:37.351,Good,good,0.87,Good,1.33,-0.04
16:02:37.764,Good,good,0.51,Good,1.42,-0.00
16:02:38.148,Good,hunch,0.53,Good,1.30,-0.02
16:02:38.521,Good,good,0.69,Good,1.46,-0.05
16:02:38.902,Good,hunch,0.58,Good,1.42,0.05
16:02:39.323,Good,good,0.85,Good,1.41,0.03
16:02:39.710,Good,good,0.85,Good,1.33,-0.03
16:02:40.083,Good,good,0.48,Good,1.54,-0.07
16:02:40.470,Good,tilt,0.68,Good,1.45,0.03
16:02:40.844,Good,hunch,0.64,Good,1.37,-0.01
16:02:41.230,Good,hunch,0.64,Good,1.33,0.05
16:02:41.607,Good,hunch,0.78,Bad,1.34,0.05
16:02:42.032,Hunch(Neck),lean,0.44,Bad,0.68,0.06
16:02:42.413,Good,hunch,0.41,Good,0.77,0.01
16:02:42.828,Good,good,0.77,Good,0.88,-0.03
16:02:43.206,Good,good,0.85,Good,1.08,-0.06
16:02:43.582,Good,good,0.83,Good,1.40,-0.05
16:02:43.966,Good,hunch,0.64,Good,0.97,0.09
16:02:44.365,Good,hunch,0.75,Bad,1.07,0.11
16:02:44.824,Good,hunch,0.71,Bad,1.18,0.08
16:02:45.211,Good,hunch,0.76,Bad,1.36,0.06
16:02:45.598,Good,hunch,0.64,Good,1.34,0.03
16:02:46.002,Good,hunch,0.54,Good,1.34,0.03
16:02:46.375,Good,hunch,0.61,Good,1.18,0.08
16:02:46.772,Good,hunch,0.72,Bad,1.31,0.05
16:02:47.213,Good,hunch,0.77,Bad,1.29,0.07
16:02:47.599,Good,hunch,0.61,Good,1.30,0.07
16:02:48.021,Good,hunch,0.59,Good,1.38,0.03
16:02:48.398,Good,good,0.84,Good,1.26,0.03
16:02:48.779,Good,good,0.86,Good,1.42,0.02
16:02:49.177,Good,good,0.82,Good,1.43,0.03
16:02:49.564,Good,good,0.70,Good,1.45,0.08
16:02:49.956,Good,good,0.74,Good,1.47,0.05
16:02:50.376,Good,good,0.74,Good,1.39,0.07
16:02:50.784,Good,good,0.71,Good,1.47,0.08
16:02:51.186,Good,good,0.83,Good,1.30,0.14
16:02:51.583,Good,good,0.83,Good,1.28,0.13
16:02:51.969,Good,good,0.83,Good,1.40,0.07
16:02:52.411,Good,good,0.81,Good,1.28,0.16
16:02:52.832,Good,good,0.80,Good,1.25,0.19
16:02:53.234,Good,good,0.75,Good,0.80,0.20
16:02:53.644,Lean(Nose),good,0.65,Bad,0.41,0.38
16:02:54.218,Good,good,0.78,Good,1.24,0.12
16:02:54.623,Good,good,0.70,Good,1.15,0.08
16:02:55.013,Good,good,0.79,Good,1.06,0.18
16:02:55.408,Good,good,0.79,Good,1.07,0.15
16:02:55.800,Good,good,0.79,Good,1.08,0.10
16:02:56.175,Good,good,0.85,Good,1.20,0.05
16:02:56.564,Good,good,0.88,Good,1.27,0.05
16:02:56.946,Good,good,0.93,Good,1.52,-0.08
16:02:57.326,Good,good,0.86,Good,1.35,-0.13
16:02:57.796,Good,good,0.84,Good,1.40,-0.16
16:02:58.180,Good,good,0.84,Good,1.38,-0.07
16:02:58.571,Good,good,0.86,Good,1.52,-0.04
16:02:58.959,Good,good,0.84,Good,1.32,-0.07
16:02:59.346,Good,good,0.85,Good,1.36,-0.08
16:02:59.724,Good,good,0.81,Good,1.28,-0.05
16:03:00.131,Good,good,0.85,Good,1.35,-0.09
16:03:00.525,Hunch(Neck),tilt,0.48,Bad,0.35,0.01
16:03:01.269,Good,good,0.74,Good,1.08,0.27
16:03:01.672,Good,good,0.76,Good,1.03,0.25
16:03:02.052,Good,good,0.77,Good,1.09,0.23
16:03:02.431,Good,good,0.75,Good,1.18,0.24
16:03:02.885,Good,good,0.78,Good,1.21,0.18
16:03:03.270,Good,good,0.77,Good,1.26,0.19
16:03:03.661,Good,good,0.77,Good,1.15,0.21
16:03:04.051,Good,good,0.75,Good,1.04,0.27
17:06:25.284,Good,good,0.99,Good,1.07,-0.09
17:06:25.780,Good,good,0.99,Good,1.06,-0.05
17:06:26.172,Good,good,0.97,Good,1.04,-0.06
17:06:26.611,Good,good,0.99,Good,1.05,-0.07
17:06:27.005,Good,good,0.99,Good,1.06,-0.07
17:06:27.381,Good,good,0.95,Good,1.06,0.00
17:06:27.792,Good,good,0.99,Good,1.10,-0.11
17:06:28.189,Good,good,0.99,Good,1.12,-0.12
17:06:28.660,Good,good,0.98,Good,1.15,-0.12
17:06:29.198,Good,good,0.99,Good,1.15,-0.18
17:06:29.574,Good,good,0.49,Good,0.99,0.31
17:06:29.987,Good,good,0.82,Good,0.90,0.35
17:06:30.383,Good,good,0.81,Good,0.95,0.36
17:06:30.758,Good,good,0.81,Good,0.94,0.38
17:06:31.161,Good,good,0.81,Good,0.96,0.40
17:06:31.548,Good,good,0.80,Good,0.94,0.41
17:06:31.953,Good,good,0.77,Good,0.93,0.40
17:06:32.355,Good,good,0.77,Good,0.91,0.43
17:06:32.888,Good,good,0.81,Good,0.90,0.33
17:06:33.521,Good,good,0.82,Good,0.97,0.37
17:06:35.281,Good,good,0.80,Good,0.88,0.34
17:06:35.830,Good,good,0.73,Good,0.90,0.37
17:06:36.806,Good,good,0.82,Good,1.02,0.32
17:06:37.356,Good,good,0.82,Good,0.94,0.32
17:06:38.070,Good,good,0.77,Good,0.84,0.39
17:06:39.994,Good,good,0.84,Good,0.93,0.32
17:06:40.406,Good,good,0.83,Good,0.97,0.34
17:06:40.812,Good,good,0.84,Good,0.95,0.30
17:06:41.242,Good,good,0.99,Good,0.84,0.28
17:06:41.664,Good,good,0.99,Good,0.88,0.23
17:06:42.092,Good,good,1.00,Good,0.74,0.33
17:06:42.527,Good,good,0.92,Good,0.86,0.31
17:06:42.965,Good,good,0.85,Good,0.81,0.33
17:06:43.462,Good,good,0.81,Good,0.88,0.42
17:06:43.996,Good,good,0.51,Good,0.87,0.36
17:06:46.069,Good,good,0.74,Good,0.80,0.40
17:06:46.710,Good,good,0.83,Good,0.83,0.34
17:06:47.878,Good,good,0.96,Good,0.81,0.32
17:06:48.282,Good,good,0.99,Good,0.79,0.33
17:06:49.164,Good,good,0.99,Good,0.79,0.33
17:06:50.338,Good,good,1.00,Good,0.82,0.30
17:06:50.708,Good,good,1.00,Good,0.85,0.27
17:06:51.551,Good,good,1.00,Good,0.86,0.24
17:06:52.810,Good,good,1.00,Good,0.86,0.28
17:06:53.238,Good,good,1.00,Good,0.93,0.16
17:06:53.831,Good,good,1.00,Good,0.92,0.15
17:06:54.302,Good,good,1.00,Good,0.89,0.22
17:06:54.761,Good,good,0.87,Good,0.93,0.15
17:06:55.220,Good,good,0.84,Good,0.87,0.36
17:06:55.622,Good,good,0.81,Good,0.93,0.35
17:06:56.116,Good,good,0.82,Good,0.91,0.35
17:06:56.617,Good,good,0.71,Good,0.91,0.36
17:06:57.477,Good,good,0.83,Good,0.92,0.35
17:06:57.994,Good,good,0.84,Good,0.88,0.34
17:06:58.461,Good,good,0.83,Good,0.85,0.37
17:06:58.895,Good,good,0.81,Good,0.86,0.39
17:06:59.354,Good,good,0.79,Good,0.84,0.37
17:06:59.740,Good,good,0.83,Good,0.93,0.33
17:07:00.187,Good,good,0.72,Good,0.90,0.37
17:07:00.657,Good,good,0.83,Good,0.94,0.34
17:07:01.055,Good,good,0.75,Good,0.85,0.38
17:07:01.485,Good,good,0.83,Good,0.94,0.33
17:07:01.956,Good,good,0.83,Good,0.93,0.34
17:07:02.478,Good,good,0.82,Good,0.95,0.36
17:07:02.868,Good,good,0.82,Good,0.94,0.36
17:07:03.382,Good,tilt,0.47,Good,0.88,0.33
17:07:03.802,Good,good,0.84,Good,0.92,0.34
17:07:04.287,Good,good,0.82,Good,0.94,0.33
17:07:04.733,Good,good,0.81,Good,1.02,0.35
17:07:05.194,Good,good,0.72,Good,0.93,0.36
17:07:05.669,Good,good,0.79,Good,0.90,0.36
17:07:06.324,Good,good,0.79,Good,0.88,0.36
17:07:07.346,Good,good,0.82,Good,0.92,0.33
17:07:08.492,Good,good,0.79,Good,0.89,0.37
17:07:10.256,Good,tilt,0.94,Bad,0.88,0.20
17:07:12.079,Lean(Nose),tilt,1.00,Bad,0.69,0.27
17:07:13.213,Good,tilt,0.99,Bad,0.70,0.28
17:07:17.677,Good,tilt,0.99,Bad,0.72,0.26
17:07:18.333,Good,tilt,0.99,Bad,0.74,0.24
17:07:21.512,Good,tilt,0.99,Bad,0.74,0.32
17:07:22.484,Good,tilt,0.98,Bad,0.77,0.38
17:07:23.333,Good,tilt,0.96,Bad,0.80,0.41
17:07:24.024,Good,tilt,0.96,Bad,0.81,0.43
17:07:24.594,Good,good,0.84,Good,0.86,0.31
17:07:25.080,Good,good,0.89,Good,0.86,0.21
17:07:25.492,Good,good,1.00,Good,0.87,0.26
17:07:26.169,Good,good,1.00,Good,0.86,0.25
17:07:26.839,Good,good,1.00,Good,0.84,0.27
17:07:27.466,Good,good,0.97,Good,0.83,0.29
17:07:28.031,Good,good,0.98,Good,0.85,0.25
17:07:28.538,Good,good,0.99,Good,0.84,0.27
17:07:29.110,Good,good,1.00,Good,0.85,0.24
17:07:29.632,Good,good,1.00,Good,0.85,0.24
17:07:30.224,Good,good,0.96,Good,0.84,0.24
17:07:30.628,Good,good,0.97,Good,0.85,0.25
17:07:31.162,Good,good,0.84,Good,0.80,0.30
17:07:31.646,Good,good,0.83,Good,0.79,0.30
17:07:32.081,Good,good,0.83,Good,0.78,0.31
17:07:32.712,Good,good,0.84,Good,0.78,0.32
17:07:33.169,Good,good,0.83,Good,0.80,0.28
17:07:33.811,Good,good,0.84,Good,0.77,0.33
17:07:34.442,Good,good,0.81,Good,0.80,0.29
17:07:34.891,Good,good,0.84,Good,0.77,0.32
17:07:35.442,Good,good,0.83,Good,0.78,0.30
17:07:36.000,Good,good,0.84,Good,0.78,0.33
17:07:36.816,Good,good,0.82,Good,0.77,0.31
17:07:37.487,Good,good,0.83,Good,0.78,0.32
17:07:38.130,Good,good,0.83,Good,0.81,0.26
17:07:38.514,Good,good,0.83,Good,0.83,0.26
17:07:39.023,Good,good,0.81,Good,0.87,0.27
17:07:39.558,Good,good,1.00,Good,0.92,0.21
17:07:39.995,Good,good,1.00,Good,0.95,0.16
17:07:40.491,Good,good,0.99,Good,0.93,0.13
17:07:41.521,Good,good,0.87,Good,0.85,0.28
17:07:42.496,Good,good,0.85,Good,0.83,0.34
17:07:43.123,Good,good,0.73,Good,0.91,0.38
17:07:43.843,Good,good,0.71,Good,0.91,0.40
17:07:45.337,Good,good,0.97,Good,0.90,0.16
17:07:45.735,Good,good,0.60,Good,0.93,0.04
17:07:46.265,Good,good,0.84,Good,0.90,0.29
17:07:46.737,Good,good,0.85,Good,0.90,0.29
17:07:47.335,Good,good,0.84,Good,0.96,0.33
17:07:47.968,Good,good,0.81,Good,0.89,0.37
17:07:48.458,Good,good,0.79,Good,0.92,0.39
17:07:48.829,Good,good,0.72,Good,0.82,0.39
17:07:49.279,Good,good,0.75,Good,0.87,0.38
17:07:49.661,Good,good,0.85,Good,0.95,0.32
17:07:50.044,Good,good,0.82,Good,0.89,0.34
17:07:50.429,Good,good,0.76,Good,0.86,0.38
17:07:50.819,Good,good,0.72,Good,0.95,0.37
17:07:51.227,Good,good,0.73,Good,0.88,0.37
17:07:51.798,Good,good,0.81,Good,0.84,0.44
17:07:52.264,Good,good,0.73,Good,0.82,0.42
17:07:52.835,Good,good,0.83,Good,0.95,0.35
17:07:53.234,Good,good,0.84,Good,0.98,0.34
17:07:53.723,Good,good,0.93,Good,0.84,0.24
17:07:54.391,Good,good,0.99,Good,0.83,0.30
17:07:54.845,Lean(Nose),good,0.99,Bad,0.69,0.34
17:07:55.492,Lean(Nose),lean,0.88,Bad,0.21,0.79
17:07:56.210,Lean(Nose),lean,0.99,Bad,0.04,0.66
17:09:18.487,Good,good,0.81,Good,1.06,0.02
17:09:18.866,Good,good,0.79,Good,1.05,0.03
17:09:19.247,Good,good,0.80,Good,1.06,0.03
17:09:19.620,Good,good,0.82,Good,1.07,0.02
17:09:19.998,Good,good,0.81,Good,1.05,0.02
17:09:20.381,Good,good,0.80,Good,1.07,0.02
17:09:20.756,Good,good,0.86,Good,0.95,-0.02
17:09:21.150,Good,good,0.85,Good,0.95,-0.04
17:09:21.520,Good,good,0.83,Good,1.03,-0.00
17:09:21.908,Good,good,0.82,Good,1.01,-0.03
17:09:22.418,Good,good,0.85,Good,0.97,-0.03
17:09:23.045,Good,good,0.96,Good,1.02,-0.10
17:09:23.990,Good,good,0.93,Good,1.00,-0.03
17:09:24.494,Good,good,0.95,Good,1.12,-0.16
17:09:25.081,Good,good,0.98,Good,1.14,-0.16
17:09:25.608,Good,good,0.96,Good,1.08,-0.13
17:09:26.114,Good,good,1.00,Good,1.12,-0.17
17:09:26.539,Good,good,1.00,Good,1.12,-0.12
17:09:26.933,Good,good,1.00,Good,1.15,-0.15
17:09:27.326,Good,good,1.00,Good,1.09,-0.11
17:09:27.697,Good,good,1.00,Good,1.17,-0.20
17:09:28.120,Good,good,1.00,Good,1.18,-0.21
17:09:28.485,Good,good,1.00,Good,1.15,-0.20
17:09:28.890,Good,good,1.00,Good,1.16,-0.15
17:09:29.259,Good,good,1.00,Good,1.11,-0.12
17:09:29.711,Good,good,1.00,Good,1.10,-0.13
17:09:30.107,Good,good,1.00,Good,1.05,-0.11
17:09:30.514,Good,good,1.00,Good,1.05,-0.10
17:09:30.911,Good,good,1.00,Good,1.04,-0.10
17:09:31.276,Good,good,0.73,Good,1.16,-0.31
17:09:31.651,Good,good,0.88,Good,0.98,-0.15
17:09:32.032,Good,good,0.76,Good,1.02,-0.21
17:09:32.422,Good,good,0.74,Good,0.94,-0.08
17:09:32.803,Good,hunch,0.75,Bad,0.92,-0.12
17:09:33.190,Good,good,0.64,Good,0.93,-0.12
17:09:33.566,Good,hunch,0.68,Good,0.91,-0.13
17:09:33.939,Good,hunch,0.91,Bad,0.91,-0.12
17:09:34.306,Good,hunch,0.87,Bad,0.85,-0.01
17:09:35.151,Good,hunch,0.90,Bad,0.89,-0.12
17:09:35.527,Good,hunch,0.90,Bad,0.91,-0.14
17:09:35.898,Good,hunch,0.68,Good,0.87,-0.03
17:09:36.268,Good,hunch,0.87,Bad,0.90,-0.12
17:09:36.653,Good,hunch,0.89,Bad,0.89,-0.09
17:09:37.058,Good,hunch,0.94,Bad,0.87,-0.01
17:09:37.420,Good,hunch,0.91,Bad,0.89,-0.10
17:09:37.793,Good,good,0.74,Good,1.09,-0.22
17:09:38.177,Good,good,0.89,Good,1.13,-0.18
17:09:38.569,Good,good,0.91,Good,1.07,-0.16
17:09:38.942,Good,good,0.96,Good,1.14,-0.22
17:09:39.326,Good,good,1.00,Good,1.14,-0.18
17:09:39.787,Good,good,1.00,Good,1.17,-0.23
17:09:40.166,Good,good,1.00,Good,1.15,-0.16
17:09:40.538,Good,tilt,0.98,Bad,1.07,-0.31
17:09:40.913,Good,tilt,0.98,Bad,0.98,-0.15
17:09:41.344,Good,tilt,0.98,Bad,1.01,-0.17
17:09:41.720,Good,tilt,0.98,Bad,0.98,-0.19
17:09:42.100,Good,tilt,0.99,Bad,1.00,-0.17
17:09:42.475,Good,tilt,0.98,Bad,1.03,-0.21
17:09:42.849,Good,tilt,0.98,Bad,1.02,-0.21
17:09:43.646,Good,tilt,0.99,Bad,0.99,-0.17
17:09:43.956,Good,tilt,0.99,Bad,0.99,-0.16
17:09:44.661,Good,tilt,0.99,Bad,0.99,-0.16
17:09:45.095,Good,tilt,0.98,Bad,1.01,-0.14
17:09:45.471,Good,tilt,0.98,Bad,0.98,-0.15
17:09:45.842,Good,tilt,0.98,Bad,1.00,-0.13
17:09:46.236,Good,tilt,0.90,Bad,0.95,-0.11
17:09:46.608,Good,good,0.85,Good,1.01,-0.08
17:09:46.990,Lean(Nose),hunch,0.53,Bad,0.67,0.16
17:09:47.360,Lean(Nose),lean,0.75,Bad,0.49,0.23
17:09:47.740,Lean(Nose),tilt,0.86,Bad,0.52,0.16
17:09:48.119,Hunch(Neck),tilt,0.50,Bad,0.55,0.11
17:09:48.498,Lean(Nose),tilt,0.86,Bad,0.58,0.15
17:09:48.904,Hunch(Neck),tilt,0.89,Bad,0.62,0.08
17:09:49.338,Hunch(Neck),tilt,0.81,Bad,0.60,0.09
17:09:49.709,Hunch(Neck),tilt,0.87,Bad,0.64,0.03
17:09:50.148,Hunch(Neck),tilt,0.89,Bad,0.65,0.07
17:09:50.552,Hunch(Neck),tilt,0.91,Bad,0.61,0.06
17:09:50.929,Hunch(Neck),tilt,0.94,Bad,0.57,0.14
17:09:51.311,Hunch(Neck),tilt,0.91,Bad,0.51,0.13
17:09:51.694,Lean(Nose),tilt,0.57,Bad,0.47,0.19
17:09:52.063,Lean(Nose),tilt,0.59,Bad,0.50,0.15
17:09:52.431,Lean(Nose),tilt,0.59,Bad,0.49,0.19
17:09:52.830,Lean(Nose),tilt,0.67,Bad,0.50,0.17
17:09:53.201,Hunch(Neck),tilt,0.93,Bad,0.53,0.14
17:09:53.579,Hunch(Neck),tilt,0.92,Bad,0.55,0.13
17:09:53.961,Hunch(Neck),tilt,0.92,Bad,0.57,0.10
17:09:54.266,Hunch(Neck),tilt,0.83,Bad,0.61,0.13
17:09:54.828,Hunch(Neck),hunch,0.97,Bad,0.67,0.07
17:09:55.249,Hunch(Neck),hunch,0.89,Bad,0.62,0.12
17:09:55.737,Lean(Nose),tilt,0.74,Bad,0.60,0.18
17:09:56.124,Lean(Nose),tilt,0.76,Bad,0.57,0.20
17:09:56.584,Lean(Nose),hunch,0.35,Bad,0.59,0.20
17:09:56.989,Lean(Nose),lean,0.70,Bad,0.56,0.23
17:09:57.385,Lean(Nose),lean,0.78,Bad,0.56,0.27
17:09:57.766,Lean(Nose),lean,0.68,Bad,0.55,0.25
17:09:58.157,Hunch(Neck),hunch,0.67,Bad,0.58,0.15
17:09:58.618,Lean(Nose),hunch,0.82,Bad,0.60,0.16
17:09:59.144,Hunch(Neck),hunch,0.86,Bad,0.64,0.13
17:09:59.658,Hunch(Neck),hunch,0.95,Bad,0.68,0.11
17:10:00.189,Good,hunch,0.63,Good,0.81,-0.02
17:10:00.556,Hunch(Neck),lean,0.70,Bad,0.65,0.14
17:10:00.971,Hunch(Neck),hunch,0.86,Bad,0.62,0.14
17:10:01.352,Lean(Nose),hunch,0.64,Bad,0.58,0.18
17:10:01.719,Lean(Nose),hunch,0.54,Bad,0.57,0.19
17:10:02.103,Hunch(Neck),hunch,0.57,Bad,0.66,0.14
17:10:02.500,Lean(Nose),hunch,0.81,Bad,0.64,0.17
17:10:02.871,Good,hunch,0.89,Bad,0.74,0.11
17:10:03.253,Good,good,0.90,Good,0.82,0.06
17:10:03.628,Good,good,0.80,Good,0.78,0.11
17:10:04.008,Lean(Nose),hunch,0.49,Bad,0.61,0.16
17:10:04.392,Lean(Nose),lean,0.97,Bad,0.52,0.18
17:10:04.764,Lean(Nose),lean,0.95,Bad,0.58,0.16
17:10:05.145,Lean(Nose),lean,0.96,Bad,0.56,0.17
17:10:05.539,Lean(Nose),lean,0.91,Bad,0.60,0.16
17:10:06.017,Hunch(Neck),hunch,0.52,Bad,0.65,0.10
17:10:06.452,Hunch(Neck),lean,0.46,Bad,0.63,0.11
17:10:06.834,Hunch(Neck),lean,0.80,Bad,0.63,0.12
17:10:07.261,Hunch(Neck),lean,0.81,Bad,0.62,0.13
17:10:07.643,Hunch(Neck),lean,0.40,Bad,0.65,0.10
17:10:08.012,Hunch(Neck),hunch,0.48,Bad,0.69,0.08
17:10:08.390,Hunch(Neck),hunch,0.52,Bad,0.67,0.11
17:10:08.803,Lean(Nose),lean,0.92,Bad,0.57,0.18
17:10:09.170,Lean(Nose),lean,0.94,Bad,0.53,0.17
17:10:09.566,Lean(Nose),lean,0.91,Bad,0.52,0.15
17:10:09.949,Lean(Nose),lean,0.97,Bad,0.53,0.19
17:10:10.334,Lean(Nose),lean,0.93,Bad,0.57,0.16
17:10:10.708,Lean(Nose),lean,0.88,Bad,0.56,0.17
17:10:11.081,Good,good,0.52,Good,0.72,0.06
17:10:11.545,Good,good,0.95,Good,1.17,-0.33
17:10:11.919,Good,good,0.80,Good,1.31,-0.43
17:10:12.306,Good,good,0.91,Good,1.45,-0.43
17:10:12.680,Good,good,0.89,Good,1.41,-0.41
17:10:13.060,Good,good,0.95,Good,1.26,-0.37
17:10:13.440,Good,good,0.96,Good,1.25,-0.33
17:10:13.825,Good,good,0.96,Good,1.26,-0.36
17:10:14.214,Good,good,0.97,Good,1.25,-0.38
17:10:14.593,Good,good,0.95,Good,1.22,-0.33
17:10:15.049,Good,lean,0.66,Good,0.78,0.13
17:10:15.420,Lean(Nose),lean,0.95,Bad,0.46,0.23
17:10:15.806,Lean(Nose),lean,0.89,Bad,0.45,0.23
17:10:16.175,Lean(Nose),lean,0.97,Bad,0.44,0.26
17:10:16.980,Lean(Nose),lean,0.93,Bad,0.48,0.23
17:10:17.356,Lean(Nose),lean,0.94,Bad,0.48,0.24
17:10:17.739,Lean(Nose),lean,0.92,Bad,0.47,0.24
17:10:18.122,Lean(Nose),lean,0.93,Bad,0.50,0.24
17:10:18.497,Lean(Nose),lean,0.92,Bad,0.49,0.24
17:10:18.873,Lean(Nose),lean,0.94,Bad,0.48,0.24
17:10:19.272,Lean(Nose),lean,0.95,Bad,0.49,0.24
17:10:19.652,Lean(Nose),lean,0.86,Bad,0.69,0.20
17:10:20.036,Good,good,0.93,Good,1.10,-0.16
17:10:20.402,Good,good,0.94,Good,1.21,-0.35
17:10:20.782,Good,good,0.96,Good,1.18,-0.30
17:10:21.169,Good,good,0.96,Good,1.22,-0.25
17:10:21.542,Good,good,0.99,Good,1.23,-0.31
17:10:21.968,Good,good,0.50,Good,1.03,-0.09
17:10:22.336,Good,lean,0.46,Good,0.81,0.12
17:10:22.704,Lean(Nose),tilt,0.76,Bad,0.63,0.19
17:10:23.083,Lean(Nose),tilt,0.89,Bad,0.53,0.22
17:10:23.500,Lean(Nose),lean,0.62,Bad,0.43,0.31
17:10:23.870,Lean(Nose),tilt,0.61,Bad,0.43,0.32
17:10:24.263,Lean(Nose),lean,0.92,Bad,0.47,0.30
17:10:24.649,Lean(Nose),tilt,0.84,Bad,0.46,0.33
17:10:25.048,Lean(Nose),lean,0.55,Bad,0.46,0.31
17:10:25.444,Lean(Nose),lean,0.73,Bad,0.46,0.32
17:10:25.822,Lean(Nose),lean,0.57,Bad,0.45,0.34
17:10:26.207,Lean(Nose),lean,0.69,Bad,0.46,0.30
17:10:26.588,Lean(Nose),lean,0.61,Bad,0.45,0.34
17:10:27.037,Lean(Nose),lean,0.82,Bad,0.45,0.33
17:10:27.523,Lean(Nose),lean,0.83,Bad,0.44,0.31
17:10:27.901,Lean(Nose),lean,0.97,Bad,0.48,0.28
17:10:28.276,Good,hunch,0.46,Good,0.74,0.12
17:10:28.666,Lean(Nose),lean,0.92,Bad,0.61,0.18
17:10:29.062,Lean(Nose),lean,0.87,Bad,0.55,0.25
17:10:29.453,Lean(Nose),lean,0.65,Bad,0.23,0.25
17:10:29.833,Lean(Nose),lean,0.95,Bad,0.27,0.27
17:10:30.271,Lean(Nose),lean,0.65,Bad,0.22,0.29
17:10:30.751,Lean(Nose),lean,0.60,Bad,0.23,0.26
17:10:31.144,Lean(Nose),lean,0.72,Bad,0.02,0.44
17:10:31.555,Lean(Nose),lean,0.64,Bad,0.12,0.48
17:10:32.067,Lean(Nose),lean,0.65,Bad,0.07,0.42
17:10:32.551,Lean(Nose),lean,0.65,Bad,0.07,0.47
17:10:33.053,Lean(Nose),lean,0.58,Bad,0.16,0.31
17:10:33.556,Lean(Nose),lean,0.73,Bad,0.18,0.30
17:10:34.075,Lean(Nose),lean,0.61,Bad,0.23,0.29
17:10:34.451,Lean(Nose),lean,0.54,Bad,0.35,0.20
17:10:34.828,Lean(Nose),lean,0.84,Bad,0.62,0.22
17:10:35.197,Lean(Nose),lean,0.88,Bad,0.62,0.21
17:10:35.581,Lean(Nose),lean,0.87,Bad,0.61,0.23
17:10:35.993,Good,lean,0.84,Bad,0.71,0.18
17:10:36.374,Good,good,0.80,Good,1.05,-0.08
17:10:36.755,Good,tilt,0.47,Good,1.16,-0.02
17:10:37.154,Good,good,0.82,Good,1.02,0.08
17:10:37.613,Good,good,0.66,Good,1.11,-0.22
17:10:38.064,Good,good,0.96,Good,1.18,-0.30
17:10:38.432,Good,good,0.51,Good,1.21,0.01
17:10:38.824,Good,good,0.82,Good,1.08,0.02
17:10:39.225,Good,good,0.84,Good,0.96,-0.03
17:10:39.622,Good,good,0.85,Good,0.96,-0.08
17:10:40.002,Good,good,0.48,Good,1.04,-0.08
17:10:40.380,Good,good,0.82,Good,1.03,-0.09
17:10:40.768,Good,good,0.84,Good,1.02,-0.01
17:10:41.161,Good,good,0.83,Good,1.03,-0.02
17:10:41.534,Good,tilt,0.47,Good,1.08,-0.01
17:10:41.912,Good,good,0.50,Good,1.08,-0.20
17:10:42.288,Good,tilt,0.82,Bad,1.09,-0.19
17:10:42.667,Good,good,0.86,Good,1.08,-0.00
17:10:43.108,Good,tilt,0.69,Good,1.07,-0.22
17:10:43.514,Good,good,0.77,Good,1.16,-0.25
17:10:43.893,Good,good,0.71,Good,1.15,-0.24
17:10:44.281,Good,good,0.84,Good,1.15,-0.25
17:10:44.683,Good,good,0.96,Good,1.19,-0.27
17:10:45.060,Good,good,0.93,Good,1.19,-0.25
17:10:45.445,Good,good,0.98,Good,1.13,-0.25
17:10:45.825,Good,hunch,0.57,Good,0.92,-0.00
17:10:46.812,Good,good,0.55,Good,0.82,-0.02
17:10:47.201,Good,good,0.82,Good,0.88,-0.03
17:10:47.580,Good,good,0.88,Good,0.91,-0.02
17:10:47.954,Good,good,0.68,Good,0.97,-0.08
17:10:48.372,Good,good,0.83,Good,1.17,-0.26
17:10:48.816,Good,good,0.99,Good,1.20,-0.25
17:10:49.198,Good,good,0.99,Good,1.16,-0.17
17:10:49.576,Good,good,1.00,Good,1.29,-0.36
