label,person_id,nose_y,nose_x,nose_conf,left_eye_y,left_eye_x,left_eye_conf,right_eye_y,right_eye_x,right_eye_conf,left_ear_y,left_ear_x,left_ear_conf,right_ear_y,right_ear_x,right_ear_conf,left_shoulder_y,left_shoulder_x,left_shoulder_conf,right_shoulder_y,right_shoulder_x,right_shoulder_conf,left_elbow_y,left_elbow_x,left_elbow_conf,right_elbow_y,right_elbow_x,right_elbow_conf,left_wrist_y,left_wrist_x,left_wrist_conf,right_wrist_y,right_wrist_x,right_wrist_conf,left_hip_y,left_hip_x,left_hip_conf,right_hip_y,right_hip_x,right_hip_conf,left_knee_y,left_knee_x,left_knee_conf,right_knee_y,right_knee_x,right_knee_conf,left_ankle_y,left_ankle_x,left_ankle_conf,right_ankle_y,right_ankle_x,right_ankle_conf
hunch,1,0.5892557,0.52989197,0.3565115,0.47918093,0.60090667,0.38703272,0.47924393,0.45389923,0.36207235,0.48470196,0.6766868,0.42161274,0.46110332,0.33133155,0.4613691,0.80598295,0.78340054,0.51427615,0.7579176,0.15904877,0.64979726,0.9882415,0.82334703,0.02743602,0.98100406,0.06582377,0.09191831,0.99243534,0.63501626,0.056539103,0.9815064,0.44138983,0.068111196,0.9451593,0.577111,0.06618026,0.95159036,0.28675795,0.10071345,0.8515703,0.80994743,0.082610585,0.7786364,0.14997768,0.0514642,0.99810845,0.30624005,0.012778405,0.99243486,0.33515978,0.02586816
hunch,1,0.5892557,0.52989197,0.3565115,0.47918093,0.60090667,0.38703272,0.47924393,0.45389923,0.36207235,0.48470196,0.6766868,0.42161274,0.46110332,0.33133155,0.4613691,0.80598295,0.78340054,0.51427615,0.7579176,0.15904877,0.64979726,0.9882415,0.82334703,0.02743602,0.98100406,0.06582377,0.09191831,0.99243534,0.63501626,0.056539103,0.9815064,0.44138983,0.068111196,0.9451593,0.577111,0.06618026,0.95159036,0.28675795,0.10071345,0.8515703,0.80994743,0.082610585,0.7786364,0.14997768,0.0514642,0.99810845,0.30624005,0.012778405,0.99243486,0.33515978,0.02586816
hunch,1,0.5892557,0.52989197,0.3565115,0.47918093,0.60090667,0.38703272,0.47924393,0.45389923,0.36207235,0.48470196,0.6766868,0.42161274,0.46110332,0.33133155,0.4613691,0.80598295,0.78340054,0.51427615,0.7579176,0.15904877,0.64979726,0.9882415,0.82334703,0.02743602,0.98100406,0.06582377,0.09191831,0.99243534,0.63501626,0.056539103,0.9815064,0.44138983,0.068111196,0.9451593,0.577111,0.06618026,0.95159036,0.28675795,0.10071345,0.8515703,0.80994743,0.082610585,0.7786364,0.14997768,0.0514642,0.99810845,0.30624005,0.012778405,0.99243486,0.33515978,0.02586816
hunch,1,0.57274514,0.5305662,0.3873235,0.46901312,0.60354275,0.57670116,0.4664639,0.45441946,0.64396113,0.48344088,0.6761509,0.46284387,0.4456672,0.33712816,0.49266148,0.80362684,0.78151214,0.50943404,0.75282055,0.16668662,0.65173316,0.9912349,0.82270664,0.028344901,0.9818977,0.06782039,0.084588364,0.697457,0.74578774,0.008797784,0.9859688,0.43816635,0.054297727,0.9848118,0.6049416,0.068424895,0.9825846,0.2888006,0.09122908,0.88143486,0.8089918,0.061535627,0.7776667,0.15114537,0.048798382,1.0014127,0.29032117,0.01166672,0.99604064,0.3153153,0.02194932
hunch,1,0.54840696,0.5263683,0.3475506,0.4445202,0.602236,0.53269327,0.44635642,0.4537701,0.60073006,0.44793928,0.6848355,0.580678,0.4314251,0.33596727,0.6335015,0.8032836,0.782642,0.54270923,0.74945563,0.16602746,0.65127337,0.99164623,0.8367336,0.026486082,0.9849961,0.07172602,0.08347305,0.6812767,0.7742804,0.008270359,0.98511606,0.439211,0.06614545,0.98665035,0.6021541,0.081189364,0.9825621,0.30424017,0.089050055,0.8565583,0.8161735,0.050640345,0.76321965,0.15167198,0.048311744,0.993758,0.63888675,0.049523536,0.9935847,0.33278668,0.028888628
hunch,1,0.5379202,0.53048265,0.30579185,0.445291,0.6026567,0.43536553,0.44693062,0.4567486,0.6087832,0.44770962,0.6847745,0.56019664,0.43375894,0.3361099,0.59677905,0.8095723,0.78632045,0.572419,0.7493208,0.1644227,0.6293648,0.9926729,0.837935,0.021209044,0.9874518,0.06999867,0.08528601,0.69919413,0.77847356,0.009802687,0.9863303,0.43988,0.060938675,0.98681647,0.6055556,0.07611771,0.9849299,0.30318803,0.07866577,0.8538457,0.8175645,0.051770236,0.7607936,0.15119338,0.048638012,1.004605,0.27382848,0.009769031,0.99652696,0.31325796,0.024053289
hunch,1,0.54975355,0.5296043,0.42489752,0.43474782,0.6040629,0.528303,0.43612438,0.45299372,0.61819553,0.4388704,0.6860538,0.42536175,0.43172172,0.33791393,0.6092985,0.812609,0.7865151,0.5458529,0.75633496,0.16060905,0.65483725,0.9507187,0.8221462,0.023102304,0.9850329,0.06885394,0.07091002,0.68401635,0.77273405,0.007963529,0.9892392,0.3750817,0.06545304,0.98715305,0.60418236,0.071171604,1.0026897,0.30679715,0.082426704,0.870575,0.8082835,0.054249875,0.76339406,0.14985691,0.05495788,1.0030677,0.29005888,0.012109522,0.99463964,0.3336966,0.028760685
hunch,1,0.54975355,0.5296043,0.42489752,0.43474782,0.6040629,0.528303,0.43612438,0.45299372,0.61819553,0.4388704,0.6860538,0.42536175,0.43172172,0.33791393,0.6092985,0.812609,0.7865151,0.5458529,0.75633496,0.16060905,0.65483725,0.9507187,0.8221462,0.023102304,0.9850329,0.06885394,0.07091002,0.68401635,0.77273405,0.007963529,0.9892392,0.3750817,0.06545304,0.98715305,0.60418236,0.071171604,1.0026897,0.30679715,0.082426704,0.870575,0.8082835,0.054249875,0.76339406,0.14985691,0.05495788,1.0030677,0.29005888,0.012109522,0.99463964,0.3336966,0.028760685
hunch,1,0.54975355,0.5296043,0.42489752,0.43474782,0.6040629,0.528303,0.43612438,0.45299372,0.61819553,0.4388704,0.6860538,0.42536175,0.43172172,0.33791393,0.6092985,0.812609,0.7865151,0.5458529,0.75633496,0.16060905,0.65483725,0.9507187,0.8221462,0.023102304,0.9850329,0.06885394,0.07091002,0.68401635,0.77273405,0.007963529,0.9892392,0.3750817,0.06545304,0.98715305,0.60418236,0.071171604,1.0026897,0.30679715,0.082426704,0.870575,0.8082835,0.054249875,0.76339406,0.14985691,0.05495788,1.0030677,0.29005888,0.012109522,0.99463964,0.3336966,0.028760685
hunch,1,0.5477094,0.52731913,0.43235573,0.43530634,0.6035556,0.4968263,0.436433,0.45183718,0.59912825,0.44178653,0.6829321,0.43325663,0.42734456,0.33575448,0.42846832,0.81209767,0.7896343,0.528092,0.7582951,0.15616402,0.66455436,0.9524851,0.82424444,0.026839996,0.9852623,0.06712986,0.08290968,0.68449146,0.7750626,0.007679249,0.98724574,0.3976469,0.07351136,0.9862319,0.60489196,0.076090194,1.0027231,0.29207966,0.0819986,0.8684615,0.81110394,0.06960908,0.76572895,0.14683232,0.052123826,1.000273,0.28988126,0.012701081,0.994288,0.31381312,0.028316945
hunch,1,0.5477094,0.52731913,0.43235573,0.43530634,0.6035556,0.4968263,0.436433,0.45183718,0.59912825,0.44178653,0.6829321,0.43325663,0.42734456,0.33575448,0.42846832,0.81209767,0.7896343,0.528092,0.7582951,0.15616402,0.66455436,0.9524851,0.82424444,0.026839996,0.9852623,0.06712986,0.08290968,0.68449146,0.7750626,0.007679249,0.98724574,0.3976469,0.07351136,0.9862319,0.60489196,0.076090194,1.0027231,0.29207966,0.0819986,0.8684615,0.81110394,0.06960908,0.76572895,0.14683232,0.052123826,1.000273,0.28988126,0.012701081,0.994288,0.31381312,0.028316945
hunch,1,0.54482764,0.52845275,0.41384166,0.43259415,0.60570294,0.5825363,0.4336425,0.45250627,0.5861182,0.4417868,0.6886831,0.36452842,0.42996553,0.33984265,0.68539155,0.80544305,0.78428227,0.5073315,0.75054324,0.16671012,0.66572475,0.9489694,0.81768507,0.031011434,0.98801374,0.06831236,0.086573,0.68157774,0.7716291,0.009137736,0.99056494,0.41825488,0.06396623,0.98480445,0.6039221,0.071857214,0.98522985,0.28741208,0.08004927,0.8858094,0.8015979,0.06981195,0.76240265,0.15298028,0.05173017,1.0024803,0.2907489,0.011946636,0.99317354,0.35135257,0.031387366
hunch,1,0.54482764,0.52845275,0.41384166,0.43259415,0.60570294,0.5825363,0.4336425,0.45250627,0.5861182,0.4417868,0.6886831,0.36452842,0.42996553,0.33984265,0.68539155,0.80544305,0.78428227,0.5073315,0.75054324,0.16671012,0.66572475,0.9489694,0.81768507,0.031011434,0.98801374,0.06831236,0.086573,0.68157774,0.7716291,0.009137736,0.99056494,0.41825488,0.06396623,0.98480445,0.6039221,0.071857214,0.98522985,0.28741208,0.08004927,0.8858094,0.8015979,0.06981195,0.76240265,0.15298028,0.05173017,1.0024803,0.2907489,0.011946636,0.99317354,0.35135257,0.031387366
hunch,1,0.53110796,0.51962847,0.4085601,0.42649496,0.59463793,0.51815045,0.42134285,0.44482404,0.584581,0.43684262,0.6838718,0.45108703,0.4012141,0.33321494,0.4496593,0.8122584,0.78538376,0.54872006,0.76316243,0.15773684,0.66530514,0.9542532,0.83141315,0.03466118,0.9839138,0.06789011,0.07930574,0.44682124,0.88375646,0.03690439,0.79806197,0.4099694,0.011557038,0.985824,0.60698277,0.0717432,1.0036343,0.30739906,0.07862786,0.95250475,0.79579437,0.04226072,0.7789497,0.15034613,0.05765268,0.9985066,0.63982815,0.033709038,0.99564147,0.32971585,0.026579918
hunch,1,0.53110796,0.51962847,0.4085601,0.42649496,0.59463793,0.51815045,0.42134285,0.44482404,0.584581,0.43684262,0.6838718,0.45108703,0.4012141,0.33321494,0.4496593,0.8122584,0.78538376,0.54872006,0.76316243,0.15773684,0.66530514,0.9542532,0.83141315,0.03466118,0.9839138,0.06789011,0.07930574,0.44682124,0.88375646,0.03690439,0.79806197,0.4099694,0.011557038,0.985824,0.60698277,0.0717432,1.0036343,0.30739906,0.07862786,0.95250475,0.79579437,0.04226072,0.7789497,0.15034613,0.05765268,0.9985066,0.63982815,0.033709038,0.99564147,0.32971585,0.026579918
hunch,1,0.53020704,0.53516775,0.4417264,0.4133844,0.6120643,0.635057,0.42156923,0.46011215,0.49761423,0.41722962,0.6935497,0.38125813,0.4109289,0.33645165,0.5692737,0.8001385,0.77911544,0.5388355,0.7656325,0.15829146,0.6333848,0.93624663,0.80893517,0.028862193,0.98766327,0.06820015,0.08422651,0.4250614,0.8844502,0.040427465,0.99309766,0.3733337,0.050888322,0.98568666,0.6052622,0.0775643,1.004641,0.28906396,0.078720294,0.9087852,0.80344886,0.065220445,0.77866524,0.14958443,0.06091224,0.9984565,0.6398508,0.03619751,0.99800366,0.31053197,0.02499263
hunch,1,0.51374656,0.5448106,0.40360105,0.4212884,0.6146373,0.61566365,0.4237421,0.46859866,0.6448549,0.43996757,0.6877392,0.45886642,0.41233453,0.3400433,0.6416912,0.8040145,0.7827467,0.49868554,0.77227664,0.15554069,0.58715475,0.8925618,0.81315506,0.020572271,0.9892237,0.0744113,0.07574308,0.4305724,0.8913695,0.06571627,0.9874993,0.37341326,0.06808153,0.9842857,0.6035,0.07624748,1.0029252,0.2876,0.08121491,1.0150031,0.82317674,0.025353484,0.9980842,0.36904323,0.08216323,0.55554223,0.9252147,0.0683076,0.98935723,0.3728908,0.03456233
hunch,1,0.51374656,0.5448106,0.40360105,0.4212884,0.6146373,0.61566365,0.4237421,0.46859866,0.6448549,0.43996757,0.6877392,0.45886642,0.41233453,0.3400433,0.6416912,0.8040145,0.7827467,0.49868554,0.77227664,0.15554069,0.58715475,0.8925618,0.81315506,0.020572271,0.9892237,0.0744113,0.07574308,0.4305724,0.8913695,0.06571627,0.9874993,0.37341326,0.06808153,0.9842857,0.6035,0.07624748,1.0029252,0.2876,0.08121491,1.0150031,0.82317674,0.025353484,0.9980842,0.36904323,0.08216323,0.55554223,0.9252147,0.0683076,0.98935723,0.3728908,0.03456233
hunch,1,0.51374656,0.5448106,0.40360105,0.4212884,0.6146373,0.61566365,0.4237421,0.46859866,0.6448549,0.43996757,0.6877392,0.45886642,0.41233453,0.3400433,0.6416912,0.8040145,0.7827467,0.49868554,0.77227664,0.15554069,0.58715475,0.8925618,0.81315506,0.020572271,0.9892237,0.0744113,0.07574308,0.4305724,0.8913695,0.06571627,0.9874993,0.37341326,0.06808153,0.9842857,0.6035,0.07624748,1.0029252,0.2876,0.08121491,1.0150031,0.82317674,0.025353484,0.9980842,0.36904323,0.08216323,0.55554223,0.9252147,0.0683076,0.98935723,0.3728908,0.03456233
hunch,1,0.51374656,0.5448106,0.40360105,0.4212884,0.6146373,0.61566365,0.4237421,0.46859866,0.6448549,0.43996757,0.6877392,0.45886642,0.41233453,0.3400433,0.6416912,0.8040145,0.7827467,0.49868554,0.77227664,0.15554069,0.58715475,0.8925618,0.81315506,0.020572271,0.9892237,0.0744113,0.07574308,0.4305724,0.8913695,0.06571627,0.9874993,0.37341326,0.06808153,0.9842857,0.6035,0.07624748,1.0029252,0.2876,0.08121491,1.0150031,0.82317674,0.025353484,0.9980842,0.36904323,0.08216323,0.55554223,0.9252147,0.0683076,0.98935723,0.3728908,0.03456233
hunch,1,0.51374656,0.5448106,0.40360105,0.4212884,0.6146373,0.61566365,0.4237421,0.46859866,0.6448549,0.43996757,0.6877392,0.45886642,0.41233453,0.3400433,0.6416912,0.8040145,0.7827467,0.49868554,0.77227664,0.15554069,0.58715475,0.8925618,0.81315506,0.020572271,0.9892237,0.0744113,0.07574308,0.4305724,0.8913695,0.06571627,0.9874993,0.37341326,0.06808153,0.9842857,0.6035,0.07624748,1.0029252,0.2876,0.08121491,1.0150031,0.82317674,0.025353484,0.9980842,0.36904323,0.08216323,0.55554223,0.9252147,0.0683076,0.98935723,0.3728908,0.03456233
hunch,1,0.51374656,0.5448106,0.40360105,0.4212884,0.6146373,0.61566365,0.4237421,0.46859866,0.6448549,0.43996757,0.6877392,0.45886642,0.41233453,0.3400433,0.6416912,0.8040145,0.7827467,0.49868554,0.77227664,0.15554069,0.58715475,0.8925618,0.81315506,0.020572271,0.9892237,0.0744113,0.07574308,0.4305724,0.8913695,0.06571627,0.9874993,0.37341326,0.06808153,0.9842857,0.6035,0.07624748,1.0029252,0.2876,0.08121491,1.0150031,0.82317674,0.025353484,0.9980842,0.36904323,0.08216323,0.55554223,0.9252147,0.0683076,0.98935723,0.3728908,0.03456233
hunch,1,0.5166335,0.5460743,0.39619318,0.42653754,0.6127357,0.59309006,0.4278606,0.46826276,0.70144737,0.44140804,0.68556195,0.35935426,0.41388044,0.3439759,0.65677327,0.80166084,0.7805282,0.5491941,0.76639014,0.15923429,0.60299516,0.93851423,0.8092601,0.026406225,0.9863803,0.066987395,0.07871299,0.4076373,0.8718452,0.07893765,0.98873335,0.41847795,0.05701283,0.9853634,0.60382324,0.07907477,1.0017012,0.30582684,0.08601806,0.9108666,0.80173534,0.05410174,0.7803519,0.15108626,0.052469283,0.9952348,0.63872653,0.03799244,0.9920298,0.34892774,0.032115504
hunch,1,0.5166335,0.5460743,0.39619318,0.42653754,0.6127357,0.59309006,0.4278606,0.46826276,0.70144737,0.44140804,0.68556195,0.35935426,0.41388044,0.3439759,0.65677327,0.80166084,0.7805282,0.5491941,0.76639014,0.15923429,0.60299516,0.93851423,0.8092601,0.026406225,0.9863803,0.066987395,0.07871299,0.4076373,0.8718452,0.07893765,0.98873335,0.41847795,0.05701283,0.9853634,0.60382324,0.07907477,1.0017012,0.30582684,0.08601806,0.9108666,0.80173534,0.05410174,0.7803519,0.15108626,0.052469283,0.9952348,0.63872653,0.03799244,0.9920298,0.34892774,0.032115504
hunch,1,0.5168895,0.54502636,0.36815414,0.42806312,0.6114242,0.5546456,0.42797643,0.46646103,0.6480579,0.44392347,0.6859567,0.4276695,0.41546717,0.3422178,0.63695514,0.8012899,0.77902573,0.5333847,0.7679217,0.16306385,0.59324706,0.9388141,0.8131055,0.024021143,0.9862338,0.06842159,0.075214356,0.42834106,0.87233865,0.071334876,0.9884797,0.41825494,0.057876796,0.98515546,0.60498136,0.07794298,1.0018795,0.28845417,0.08319646,0.9111149,0.80347854,0.053128123,0.9969792,0.3640689,0.0761893,0.45683303,0.87946707,0.07172941,0.99727297,0.3112209,0.024734054
hunch,1,0.5269772,0.5306652,0.45573798,0.42717743,0.6050434,0.37916183,0.42916295,0.45740488,0.6636611,0.44253534,0.6862306,0.45981187,0.4195619,0.3410359,0.5329686,0.8093717,0.78204304,0.54658735,0.76345485,0.16271998,0.64941394,0.93872875,0.8212876,0.031026715,0.98761034,0.07069513,0.0861962,0.40872824,0.86514556,0.04732251,0.9941553,0.37121025,0.047755316,0.9851988,0.6064674,0.07206641,1.0027993,0.28966767,0.08401584,0.9312543,0.8066575,0.043033842,0.99546593,0.36473176,0.0745019,0.99791956,0.63908756,0.031325094,1.0003985,0.30962166,0.025836043
hunch,1,0.51767075,0.5019229,0.35079548,0.42296305,0.57967716,0.5549089,0.41654536,0.4275228,0.60803616,0.42844823,0.67697823,0.2817506,0.41060427,0.3265755,0.62845975,0.8076807,0.7777602,0.4904787,0.7706929,0.15682797,0.5680464,0.9338886,0.82106537,0.04104566,0.9839603,0.07200218,0.08048051,0.37903655,0.7314325,0.22241847,0.71446955,0.4026296,0.015188372,0.37071696,0.8072428,0.18749522,0.98153776,0.28387207,0.07750469,0.93322474,0.7719838,0.050854027,0.78345996,0.14794771,0.076993614,0.39726144,0.7234644,0.13157961,0.9748439,0.022539303,0.0066635893
hunch,1,0.51767075,0.5019229,0.35079548,0.42296305,0.57967716,0.5549089,0.41654536,0.4275228,0.60803616,0.42844823,0.67697823,0.2817506,0.41060427,0.3265755,0.62845975,0.8076807,0.7777602,0.4904787,0.7706929,0.15682797,0.5680464,0.9338886,0.82106537,0.04104566,0.9839603,0.07200218,0.08048051,0.37903655,0.7314325,0.22241847,0.71446955,0.4026296,0.015188372,0.37071696,0.8072428,0.18749522,0.98153776,0.28387207,0.07750469,0.93322474,0.7719838,0.050854027,0.78345996,0.14794771,0.076993614,0.39726144,0.7234644,0.13157961,0.9748439,0.022539303,0.0066635893
hunch,1,0.51767075,0.5019229,0.35079548,0.42296305,0.57967716,0.5549089,0.41654536,0.4275228,0.60803616,0.42844823,0.67697823,0.2817506,0.41060427,0.3265755,0.62845975,0.8076807,0.7777602,0.4904787,0.7706929,0.15682797,0.5680464,0.9338886,0.82106537,0.04104566,0.9839603,0.07200218,0.08048051,0.37903655,0.7314325,0.22241847,0.71446955,0.4026296,0.015188372,0.37071696,0.8072428,0.18749522,0.98153776,0.28387207,0.07750469,0.93322474,0.7719838,0.050854027,0.78345996,0.14794771,0.076993614,0.39726144,0.7234644,0.13157961,0.9748439,0.022539303,0.0066635893
hunch,1,0.51767075,0.5019229,0.35079548,0.42296305,0.57967716,0.5549089,0.41654536,0.4275228,0.60803616,0.42844823,0.67697823,0.2817506,0.41060427,0.3265755,0.62845975,0.8076807,0.7777602,0.4904787,0.7706929,0.15682797,0.5680464,0.9338886,0.82106537,0.04104566,0.9839603,0.07200218,0.08048051,0.37903655,0.7314325,0.22241847,0.71446955,0.4026296,0.015188372,0.37071696,0.8072428,0.18749522,0.98153776,0.28387207,0.07750469,0.93322474,0.7719838,0.050854027,0.78345996,0.14794771,0.076993614,0.39726144,0.7234644,0.13157961,0.9748439,0.022539303,0.0066635893
hunch,1,0.5285486,0.4885335,0.41569954,0.42234316,0.575891,0.6416302,0.41340634,0.41587266,0.5685702,0.4251456,0.67679965,0.30088136,0.40335724,0.3181184,0.5257155,0.80305415,0.7741333,0.48183736,0.7711929,0.15686025,0.5500164,0.9510695,0.8337412,0.03814465,0.9865943,0.06705515,0.08934824,0.3790198,0.73576105,0.17711253,0.7121332,0.39196536,0.018279666,0.9861137,0.60358506,0.08231237,1.0051489,0.2732983,0.070293844,0.93523383,0.76885146,0.038532853,0.3707517,0.77816015,0.14911668,0.39225063,0.7340204,0.12556735,0.94892967,0.02126063,0.008161555
hunch,1,0.5285486,0.4885335,0.41569954,0.42234316,0.575891,0.6416302,0.41340634,0.41587266,0.5685702,0.4251456,0.67679965,0.30088136,0.40335724,0.3181184,0.5257155,0.80305415,0.7741333,0.48183736,0.7711929,0.15686025,0.5500164,0.9510695,0.8337412,0.03814465,0.9865943,0.06705515,0.08934824,0.3790198,0.73576105,0.17711253,0.7121332,0.39196536,0.018279666,0.9861137,0.60358506,0.08231237,1.0051489,0.2732983,0.070293844,0.93523383,0.76885146,0.038532853,0.3707517,0.77816015,0.14911668,0.39225063,0.7340204,0.12556735,0.94892967,0.02126063,0.008161555
hunch,1,0.5285486,0.4885335,0.41569954,0.42234316,0.575891,0.6416302,0.41340634,0.41587266,0.5685702,0.4251456,0.67679965,0.30088136,0.40335724,0.3181184,0.5257155,0.80305415,0.7741333,0.48183736,0.7711929,0.15686025,0.5500164,0.9510695,0.8337412,0.03814465,0.9865943,0.06705515,0.08934824,0.3790198,0.73576105,0.17711253,0.7121332,0.39196536,0.018279666,0.9861137,0.60358506,0.08231237,1.0051489,0.2732983,0.070293844,0.93523383,0.76885146,0.038532853,0.3707517,0.77816015,0.14911668,0.39225063,0.7340204,0.12556735,0.94892967,0.02126063,0.008161555
hunch,1,0.5285486,0.4885335,0.41569954,0.42234316,0.575891,0.6416302,0.41340634,0.41587266,0.5685702,0.4251456,0.67679965,0.30088136,0.40335724,0.3181184,0.5257155,0.80305415,0.7741333,0.48183736,0.7711929,0.15686025,0.5500164,0.9510695,0.8337412,0.03814465,0.9865943,0.06705515,0.08934824,0.3790198,0.73576105,0.17711253,0.7121332,0.39196536,0.018279666,0.9861137,0.60358506,0.08231237,1.0051489,0.2732983,0.070293844,0.93523383,0.76885146,0.038532853,0.3707517,0.77816015,0.14911668,0.39225063,0.7340204,0.12556735,0.94892967,0.02126063,0.008161555
hunch,1,0.52522606,0.48747155,0.3641428,0.41730466,0.5731056,0.54921603,0.40790066,0.4141055,0.6103569,0.40218616,0.688273,0.33962333,0.40849522,0.3191637,0.70948035,0.8032711,0.7761571,0.50973403,0.7646982,0.1565358,0.65410334,0.951257,0.8347296,0.03623673,0.9887426,0.06661451,0.088459514,0.37867042,0.7253033,0.21305978,0.69240326,0.3947713,0.019369507,0.98495454,0.6411101,0.080190696,1.0075033,0.2890098,0.067668445,0.935627,0.77267885,0.04035986,0.3687815,0.77058804,0.14549516,0.3955606,0.72103244,0.14666249,0.37772763,0.71536475,0.10400318
hunch,1,0.52522606,0.48747155,0.3641428,0.41730466,0.5731056,0.54921603,0.40790066,0.4141055,0.6103569,0.40218616,0.688273,0.33962333,0.40849522,0.3191637,0.70948035,0.8032711,0.7761571,0.50973403,0.7646982,0.1565358,0.65410334,0.951257,0.8347296,0.03623673,0.9887426,0.06661451,0.088459514,0.37867042,0.7253033,0.21305978,0.69240326,0.3947713,0.019369507,0.98495454,0.6411101,0.080190696,1.0075033,0.2890098,0.067668445,0.935627,0.77267885,0.04035986,0.3687815,0.77058804,0.14549516,0.3955606,0.72103244,0.14666249,0.37772763,0.71536475,0.10400318
hunch,1,0.52522606,0.48747155,0.3641428,0.41730466,0.5731056,0.54921603,0.40790066,0.4141055,0.6103569,0.40218616,0.688273,0.33962333,0.40849522,0.3191637,0.70948035,0.8032711,0.7761571,0.50973403,0.7646982,0.1565358,0.65410334,0.951257,0.8347296,0.03623673,0.9887426,0.06661451,0.088459514,0.37867042,0.7253033,0.21305978,0.69240326,0.3947713,0.019369507,0.98495454,0.6411101,0.080190696,1.0075033,0.2890098,0.067668445,0.935627,0.77267885,0.04035986,0.3687815,0.77058804,0.14549516,0.3955606,0.72103244,0.14666249,0.37772763,0.71536475,0.10400318
hunch,1,0.52522606,0.48747155,0.3641428,0.41730466,0.5731056,0.54921603,0.40790066,0.4141055,0.6103569,0.40218616,0.688273,0.33962333,0.40849522,0.3191637,0.70948035,0.8032711,0.7761571,0.50973403,0.7646982,0.1565358,0.65410334,0.951257,0.8347296,0.03623673,0.9887426,0.06661451,0.088459514,0.37867042,0.7253033,0.21305978,0.69240326,0.3947713,0.019369507,0.98495454,0.6411101,0.080190696,1.0075033,0.2890098,0.067668445,0.935627,0.77267885,0.04035986,0.3687815,0.77058804,0.14549516,0.3955606,0.72103244,0.14666249,0.37772763,0.71536475,0.10400318
hunch,1,0.52522606,0.48747155,0.3641428,0.41730466,0.5731056,0.54921603,0.40790066,0.4141055,0.6103569,0.40218616,0.688273,0.33962333,0.40849522,0.3191637,0.70948035,0.8032711,0.7761571,0.50973403,0.7646982,0.1565358,0.65410334,0.951257,0.8347296,0.03623673,0.9887426,0.06661451,0.088459514,0.37867042,0.7253033,0.21305978,0.69240326,0.3947713,0.019369507,0.98495454,0.6411101,0.080190696,1.0075033,0.2890098,0.067668445,0.935627,0.77267885,0.04035986,0.3687815,0.77058804,0.14549516,0.3955606,0.72103244,0.14666249,0.37772763,0.71536475,0.10400318
hunch,1,0.52522606,0.48747155,0.3641428,0.41730466,0.5731056,0.54921603,0.40790066,0.4141055,0.6103569,0.40218616,0.688273,0.33962333,0.40849522,0.3191637,0.70948035,0.8032711,0.7761571,0.50973403,0.7646982,0.1565358,0.65410334,0.951257,0.8347296,0.03623673,0.9887426,0.06661451,0.088459514,0.37867042,0.7253033,0.21305978,0.69240326,0.3947713,0.019369507,0.98495454,0.6411101,0.080190696,1.0075033,0.2890098,0.067668445,0.935627,0.77267885,0.04035986,0.3687815,0.77058804,0.14549516,0.3955606,0.72103244,0.14666249,0.37772763,0.71536475,0.10400318
hunch,1,0.51120466,0.4897308,0.41574368,0.4090074,0.57274026,0.75437725,0.4012091,0.4114403,0.717446,0.40185902,0.6839375,0.3131075,0.40576288,0.3177443,0.6793574,0.804362,0.77665967,0.5053692,0.765319,0.15591668,0.65661025,0.95122373,0.8313975,0.036061194,0.9839748,0.06919526,0.09380418,0.3649894,0.7381118,0.15910321,0.7115552,0.4015499,0.017506678,0.98591644,0.60628194,0.073235095,1.0064834,0.28908035,0.069854036,0.9344935,0.78584045,0.04711222,0.77083474,0.14990526,0.06570057,0.3730498,0.7360188,0.14521195,0.36129236,0.7412364,0.11149715
hunch,1,0.51120466,0.4897308,0.41574368,0.4090074,0.57274026,0.75437725,0.4012091,0.4114403,0.717446,0.40185902,0.6839375,0.3131075,0.40576288,0.3177443,0.6793574,0.804362,0.77665967,0.5053692,0.765319,0.15591668,0.65661025,0.95122373,0.8313975,0.036061194,0.9839748,0.06919526,0.09380418,0.3649894,0.7381118,0.15910321,0.7115552,0.4015499,0.017506678,0.98591644,0.60628194,0.073235095,1.0064834,0.28908035,0.069854036,0.9344935,0.78584045,0.04711222,0.77083474,0.14990526,0.06570057,0.3730498,0.7360188,0.14521195,0.36129236,0.7412364,0.11149715
hunch,1,0.49586505,0.50830823,0.4098251,0.39751992,0.58654916,0.6043324,0.39604402,0.4334566,0.46465507,0.42757723,0.67399186,0.52215755,0.41371796,0.332806,0.5434333,0.8042445,0.7816114,0.49250004,0.76714885,0.16320756,0.6194333,0.8925315,0.8282835,0.026531475,0.9885458,0.0813157,0.071431674,0.38347384,0.8645596,0.069111355,0.7333664,0.40487003,0.016330866,0.98335546,0.6427328,0.0775939,1.0040737,0.28849134,0.07490534,1.016479,0.7736372,0.038258456,0.78215194,0.15183134,0.064283766,0.44577488,0.87700725,0.06690505,0.7611231,0.09642797,0.028626021
